Date,Price,Url,Description
24/5,525.000 kr.,http://www.dba.dk/4700-ejerlejlighed-vaer-45/id-100823473/,"4700 Ejerlejlighed, vær, 45, Odensevej 50, 1969, 2426, 2022, 30000"
24/5,4.595.000 kr.,http://www.dba.dk/8000-ejerlejlighed-5-136/id-101236279/,"8000 Ejerlejlighed, 5, 136, Bülowsgade 14B, 1884, bt. kr, nt. kr, ub. kr"
24/5,1.075.000 kr.,http://www.dba.dk/9330-4-146-900-1973/id-101236278/,"9330 4, 146, 900, 1973, Slettensvej 5, 4869, 4026, 55000, Villa"
24/5,1.895.000 kr.,http://www.dba.dk/7441-8-251-593-1920/id-94882983/,"7441 8, 251, 593, 1920, Bredgade 29, 8625, 7220, 95000, Villa"
24/5,3.450.000 kr.,http://www.dba.dk/2942-ejerlejlighed-4-100/id-100823468/,"2942 Ejerlejlighed, 4, 100, Skodsborg Strandvej 153, 1tv., 1935, 15621, 13305, 175000"
24/5,1.495.000 kr.,http://www.dba.dk/7080-4-128-788-1960/id-93926382/,"7080 4, 128, 788, 1960, Toftevej 14, 6768, 5744, 75000, Villa"
24/5,695.000 kr.,http://www.dba.dk/4470-2-90-530-1939/id-97495911/,"4470 2, 90, 530, 1939, Rugtvedvej 16, 3147, 2636, 35000, Villa"
24/5,1.995.000 kr.,http://www.dba.dk/5900-12-432-2399-1909/id-94343486/,"5900 12, 432, 2399, 1909, Langegade 18 og 18A, 9077, 7413, 100000, Villa"
24/5,4.750.000 kr.,http://www.dba.dk/4600-ejerlejlighed-3-124/id-101236271/,"4600 Ejerlejlighed, 3, 124, Strandpromenaden 55, 2tv, 301, 2017, 21635, 18149, 240000"
24/5,1.245.000 kr.,http://www.dba.dk/6400-5-137-721-1970/id-101236265/,"6400 5, 137, 721, 1970, Hybenvej 1, 5699, 4732, 65000, Villa"
24/5,2.600.000 kr.,http://www.dba.dk/4621-landejendom-4-135/id-101236262/,"4621 Landejendom, 4, 135, 10000, 1950, Ramsøvejen 36, 12432, 10186, 130000"
24/5,1.995.000 kr.,http://www.dba.dk/8200-ejerlejlighed-2-63/id-101236267/,"8200 Ejerlejlighed, 2, 63, Skovvangsvej 62, 3tv, 1950, 8895, 7505, 100000"
24/5,5.095.000 kr.,http://www.dba.dk/9400-ejerlejlighed-4-143/id-101236264/,"9400 Ejerlejlighed, 4, 143, Mellem Broerne 17, 2mf., 2006, 22972, 19114, 255000"
24/5,1.225.000 kr.,http://www.dba.dk/4450-3-87-395-1930/id-101236205/,"4450 3, 87, 395, 1930, Skolevej 5, 5627, 4709, 65000, Villa"
24/5,1.725.000 kr.,http://www.dba.dk/9900-ejerlejlighed-2-101/id-101236105/,"9900 Ejerlejlighed, 2, 101, Nordre Skanse 35, 1th, 2007, 7907, 6564, 90000"
24/5,4.300.000 kr.,http://www.dba.dk/7330-9-266-4493-2008/id-101236109/,"7330 9, 266, 4493, 2008, Nørrekær 3, 19492, 16251, 215000, Villa"
24/5,3.300.000 kr.,http://www.dba.dk/2650-5-161-640-1974/id-101236093/,"2650 5, 161, 640, 1974, Hvidovreskellet 25, 14807, 12403, 165000, Villa"
24/5,450.000 kr.,http://www.dba.dk/3700-3-91-481-1948/id-101236091/,"3700 3, 91, 481, 1948, Kærbyvej 13, 2077, 1715, 25000, Villa"
24/5,1.598.000 kr.,http://www.dba.dk/6740-8-214-776-1969/id-101236088/,"6740 8, 214, 776, 1969, Engparken 18, 7350, 6135, 80000, Villa"
24/5,1.195.000 kr.,http://www.dba.dk/7800-4-162-700-1974/id-101236089/,"7800 4, 162, 700, 1974, Banevænget 2B, 5469, 4544, 60000, Villa"
24/5,1.465.000 kr.,http://www.dba.dk/7755-5-150-15954-1912/id-101236090/,"7755 5, 150, 15954, 1912, Oddesundvej 232, 6674, 5535, 75000, Villa"
24/5,925.000 kr.,http://www.dba.dk/6230-4-127-838-1967/id-94882935/,"6230 4, 127, 838, 1967, Vestertoft 34, 4223, 3508, 50000, Villa"
24/5,1.095.000 kr.,http://www.dba.dk/6430-4-108-568-2011/id-94343457/,"6430 4, 108, 568, 2011, Tingholm 78, 4916, 4102, 55000, Villa"
24/5,435.000 kr.,http://www.dba.dk/8585-931-havet-98-a/id-90645045/,"8585 931, Havet 98 A, Helårsgrund, bt. kr, nt. kr, 435000"
24/5,895.000 kr.,http://www.dba.dk/5771-4-121-1654-1894/id-93382789/,"5771 4, 121, 1654, 1894, Rødmevej 15, 4090, 3363, 45000, Villa"
24/5,895.000 kr.,http://www.dba.dk/5642-3-166-713-1972/id-100823423/,"5642 3, 166, 713, 1972, Søvænget 18, 4107, 3395, 45000, Villa"
24/5,3.795.000 kr.,http://www.dba.dk/2880-4-128-722-1959/id-100823406/,"2880 4, 128, 722, 1959, Jægergangen 12, 17016, 14423, 190000, Villa"
24/5,2.549.000 kr.,http://www.dba.dk/5230-7-163-643-1968/id-100823400/,"5230 7, 163, 643, 1968, Ølstedgårdvej 30, 11437, 9617, 130000, Villa"
24/5,1.125.000 kr.,http://www.dba.dk/4780-3-112-1099-1875/id-97800617/,"4780 3, 112, 1099, 1875, Frenderupgade 22, 5592, 4472, 60000, Villa"
24/5,845.000 kr.,http://www.dba.dk/4862-4-124-706-1954/id-101607682/,"4862 4, 124, 706, 1954, Sundvej 3, 3838, 3166, 45000, Villa"
24/5,1.295.000 kr.,http://www.dba.dk/6830-7-192-856-1970/id-101607681/,"6830 7, 192, 856, 1970, Vestergårds Fenne 4, 5972, 4995, 65000, Villa"
24/5,3.495.000 kr.,http://www.dba.dk/3450-raekkehus-4-127-238/id-101607674/,"3450 Rækkehus, 4, 127, 238, 2018, Drabæk Huse 31, 15835, 13320, 175000"
24/5,2.795.000 kr.,http://www.dba.dk/7100-landejendom-6-165/id-101607673/,"7100 Landejendom, 6, 165, 125650, 1900, Holtumvej 58, 12756, 10772, 140000"
24/5,699.000 kr.,http://www.dba.dk/9881-4-120-4850-1905/id-100823297/,"9881 4, 120, 4850, 1905, Trynbakkevej 9 A, 3226, 2675, 35000, Villa"
24/5,1.150.000 kr.,http://www.dba.dk/8000-ejerlejlighed-vaer-46/id-101607652/,"8000 Ejerlejlighed, vær, 46, Marselis Boulevard 34, 5mf, 1967, 5196, 4384, 60000"
24/5,1.350.000 kr.,http://www.dba.dk/4873-3-80-914-1938-boetoevej/id-93213657/,"4873 3, 80, 914, 1938, Bøtøvej 158, 6154, 5109, 70000, Villa"
24/5,3.295.000 kr.,http://www.dba.dk/3450-raekkehus-4-120-176/id-101607624/,"3450 Rækkehus, 4, 120, 176, 2018, Drabæk Huse 12, 14932, 12561, 165000"
24/5,1.595.000 kr.,http://www.dba.dk/6630-6-255-1058-1928/id-97800549/,"6630 6, 255, 1058, 1928, Københovedvej 65, 7282, 6062, 80000, Villa"
24/5,3.195.000 kr.,http://www.dba.dk/2770-3-87-692-1939/id-101607614/,"2770 3, 87, 692, 1939, Sandkåsvej 12, 14386, 12263, 160000, Villa"
24/5,3.295.000 kr.,http://www.dba.dk/2300-ejerlejlighed-3-91/id-101607612/,"2300 Ejerlejlighed, 3, 91, C.F. Møllers Allé 10, 4TV, 2007, 14890, 12545, 165000"
24/5,4.195.000 kr.,http://www.dba.dk/5250-6-286-2188-1973/id-101607600/,"5250 6, 286, 2188, 1973, Fredens Allé 20, 19154, 16077, 210000, Villa"
24/5,1.695.000 kr.,http://www.dba.dk/8930-6-164-841-1975/id-97800547/,"8930 6, 164, 841, 1975, Fjordbakken 28, 7793, 6502, 85000, Villa"
24/5,325.000 kr.,http://www.dba.dk/4180-1320-lorupvej-4/id-100565016/,"4180 1320, Lorupvej 4, Helårsgrund, 1694, 1341, 25000"
24/5,1.747.000 kr.,http://www.dba.dk/7870-8-195-733-1971/id-99870845/,"7870 8, 195, 733, 1971, Vanddalen 8, 7904, 6569, 90000, Villa"
24/5,985.000 kr.,http://www.dba.dk/5935-4-117-1460-1877/id-101607598/,"5935 4, 117, 1460, 1877, Vestervej 19, 4498, 3671, 50000, Villa"
24/5,2.395.000 kr.,http://www.dba.dk/2500-ejerlejlighed-2-76/id-101607599/,"2500 Ejerlejlighed, 2, 76, Vigerslevvej 245, 1tv, 2017, 10870, 9157, 120000"
24/5,1.095.000 kr.,http://www.dba.dk/8700-4-99-846-1877/id-90676867/,"8700 4, 99, 846, 1877, Hanstedvej 44, 5012, 4176, 55000, Villa"
24/5,1.495.000 kr.,http://www.dba.dk/9230-10-264-1081-1932/id-101607592/,"9230 10, 264, 1081, 1932, Guldbækvej 82, 6816, 5655, 75000, Villa"
24/5,2.645.000 kr.,http://www.dba.dk/4160-3-190-24574-1808/id-101607591/,"4160 3, 190, 24574, 1808, Trælløsevej 53, 12090, 10090, 135000, Villa"
24/5,5.600.000 kr.,http://www.dba.dk/8680-6-227-856-2012/id-101607589/,"8680 6, 227, 856, 2012, Haardalen 15, 25582, 21341, 280000, Villa"
24/5,2.288.000 kr.,http://www.dba.dk/9900-2-142-482-1937/id-101607588/,"9900 2, 142, 482, 1937, Solvænget 4, 10406, 8605, 115000, Villa"
24/5,1.595.000 kr.,http://www.dba.dk/7500-5-122-829-1991/id-101607584/,"7500 5, 122, 829, 1991, Wagnersvej 190, 7276, 6051, 80000, Villa"
24/5,1.998.000 kr.,http://www.dba.dk/8600-5-147-1207-1973/id-100565014/,"8600 5, 147, 1207, 1973, Dalbrinken 1, 9059, 7531, 100000, Villa"
24/5,995.000 kr.,http://www.dba.dk/9541-6-149-2250-1952/id-93382767/,"9541 6, 149, 2250, 1952, Gammel Smedevej 1, 4504, 3756, 50000, Villa"
24/5,1.795.000 kr.,http://www.dba.dk/8362-5-142-4408-1909/id-100823235/,"8362 5, 142, 4408, 1909, Bjertrup Gade 5 A, 8232, 6864, 90000, Villa"
24/5,485.000 kr.,http://www.dba.dk/7100-891-moellestien-2/id-97800543/,"7100 891, Møllestien 2, Helårsgrund, 2623, 2075, 25000"
24/5,865.000 kr.,http://www.dba.dk/7130-4-160-620-1900/id-101607563/,"7130 4, 160, 620, 1900, Barritskovvej 19, 3995, 3334, 45000, Villa"
24/5,1.595.000 kr.,http://www.dba.dk/6400-4-132-846-1967/id-101607547/,"6400 4, 132, 846, 1967, Dybbølbjerg 3, 7304, 6065, 80000, Villa"
24/5,795.000 kr.,http://www.dba.dk/5932-8-240-682-1902/id-90632445/,"5932 8, 240, 682, 1902, Hovedgaden 20, 3674, 2998, 40000, Villa"
24/5,7.375.000 kr.,http://www.dba.dk/2900-ejerlejlighed-5-161/id-100823228/,"2900 Ejerlejlighed, 5, 161, Hellerupvej 8, 2tv, 1906, 33661, 28751, 370000"
24/5,1.599.000 kr.,http://www.dba.dk/8000-ejerlejlighed-2-52/id-101607529/,"8000 Ejerlejlighed, 2, 52, Marselis Boulevard 28, 4Lejl. 2, 1959, 7235, 6104, 80000"
24/5,2.595.000 kr.,http://www.dba.dk/7700-5-169-667-1957/id-100823227/,"7700 5, 169, 667, 1957, Jyllands Alle 26, 11896, 9906, 130000, Villa"
24/5,695.000 kr.,http://www.dba.dk/8850-4-122-700-1934/id-100823225/,"8850 4, 122, 700, 1934, Korreborgvej 3, 3236, 2694, 35000, Villa"
24/5,3.575.000 kr.,http://www.dba.dk/4174-landejendom-5-218/id-101607514/,"4174 Landejendom, 5, 218, 20100, 1877, Hellehuse 8, 16201, 13361, 180000"
24/5,1.325.000 kr.,http://www.dba.dk/5900-5-122-1775-1910/id-101607512/,"5900 5, 122, 1775, 1910, Fuglsbølle Skovvej 7, 6035, 4928, 70000, Villa"
24/5,295.000 kr.,http://www.dba.dk/4400-3543-baekvej-23/id-100414159/,"4400 3543, Bækvej 23, Helårsgrund, 1527, 1224, 25000"
24/5,885.000 kr.,http://www.dba.dk/6500-6-190-877-1947/id-101607509/,"6500 6, 190, 877, 1947, Dæmningen 22, 4072, 3364, 45000, Villa"
24/5,5.995.000 kr.,http://www.dba.dk/3060-4-161-1112-2000/id-101607506/,"3060 4, 161, 1112, 2000, Gammel Strandvej 422A, 27172, 22667, 300000, Villa"
24/5,3.695.000 kr.,http://www.dba.dk/3450-raekkehus-5-150-228/id-101607502/,"3450 Rækkehus, 5, 150, 228, 2018, Drabæk Huse 16, 16737, 14079, 185000"
24/5,1.645.000 kr.,http://www.dba.dk/6000-3-110-989-1954/id-100823224/,"6000 3, 110, 989, 1954, Esbjergvej 188A, 7536, 6313, 85000, Villa"
24/5,195.000 kr.,http://www.dba.dk/9460-1554-boegevej-13/id-90685044/,"9460 1554, Bøgevej 13, Helårsgrund, 978, 779, 25000"
24/5,1.895.000 kr.,http://www.dba.dk/9240-7-169-1950-1990/id-100823222/,"9240 7, 169, 1950, 1990, Kirkebjergevej 14, 8703, 7266, 95000, Villa"
24/5,2.775.000 kr.,http://www.dba.dk/6710-5-161-842-1997/id-101607490/,"6710 5, 161, 842, 1997, Tjalken 18, 12634, 10510, 140000, Villa"
24/5,1.699.000 kr.,http://www.dba.dk/5220-4-96-781-1925-ejby/id-101236070/,"5220 4, 96, 781, 1925, Ejby Kirkevej 32, 7682, 6457, 85000, Villa"
24/5,1.488.000 kr.,http://www.dba.dk/6818-7-216-1670-1959/id-101236073/,"6818 7, 216, 1670, 1959, Birkegade 25, 6848, 5728, 75000, Villa"
24/5,2.995.000 kr.,http://www.dba.dk/6100-8-337-1357-1890/id-101236064/,"6100 8, 337, 1357, 1890, Aastrupvej 8, 13518, 11203, 150000, Villa"
24/5,4.350.000 kr.,http://www.dba.dk/3460-5-150-1173-1965/id-101236051/,"3460 5, 150, 1173, 1965, Jægervang 31, 19535, 16637, 220000, Villa"
24/5,4.275.000 kr.,http://www.dba.dk/6857-landejendom-8-192/id-101236053/,"6857 Landejendom, 8, 192, 71040, 1900, Skallingevej 6, bt. kr, nt. kr, ub. kr"
24/5,250.000 kr.,http://www.dba.dk/4500-713-nyledsbakken-9/id-101236055/,"4500 713, Nyledsbakken 9, Helårsgrund, 1304, 1021, 25000"
24/5,785.000 kr.,http://www.dba.dk/7321-5-126-433-1928/id-90685039/,"7321 5, 126, 433, 1928, Langgade 56, 3625, 3058, 40000, Villa"
24/5,1.555.000 kr.,http://www.dba.dk/2880-m2-grund-aldershvilevej/id-101607488/,"2880 m2 grund, Aldershvilevej 127, Helårsgrund, 7124, 6005, 80000"
24/5,4.695.000 kr.,http://www.dba.dk/2791-5-201-742-1980/id-101607484/,"2791 5, 201, 742, 1980, Poppelvej 85, 21008, 17700, 235000, Villa"
24/5,3.295.000 kr.,http://www.dba.dk/9800-5-220-1093-2012/id-101607474/,"9800 5, 220, 1093, 2012, Kildebjergvej 7, 14738, 12269, 165000, Villa"
24/5,6.395.000 kr.,http://www.dba.dk/1420-ejerlejlighed-3-136/id-101607473/,"1420 Ejerlejlighed, 3, 136, Dronningensgade 13, 2, 1750, 28903, 24356, 320000"
24/5,1.675.000 kr.,http://www.dba.dk/6720-4-161-1315-1974/id-101607470/,"6720 4, 161, 1315, 1974, Sønder Land 19, 7621, 6354, 85000, Villa"
24/5,1.295.000 kr.,http://www.dba.dk/9800-3-99-700-1964/id-101607469/,"9800 3, 99, 700, 1964, Erantisvej 24, 5886, 4869, 65000, Villa"
24/5,1.195.000 kr.,http://www.dba.dk/2400-ejerlejlighed-vaer-35/id-101607468/,"2400 Ejerlejlighed, vær, 35, Frederikssundsvej 68B, 1932, 5437, 4578, 60000"
24/5,265.000 kr.,http://www.dba.dk/6430-3-86-757-1960/id-101607466/,"6430 3, 86, 757, 1960, Rugløkke 18, 1190, 989, 25000, Villa"
24/5,6.195.000 kr.,http://www.dba.dk/2840-4-122-1803-1989/id-101607463/,"2840 4, 122, 1803, 1989, Mothsvej 72, bt. kr, nt. kr, 6195000, Villa"
24/5,1.195.000 kr.,http://www.dba.dk/7190-3-81-375-1988/id-101607462/,"7190 3, 81, 375, 1988, Markskellet 33, 5487, 4572, 60000, Villa"
24/5,1.225.000 kr.,http://www.dba.dk/5500-4-104-867-1939/id-100823219/,"5500 4, 104, 867, 1939, Assensvej 8, 5559, 4612, 65000, Villa"
24/5,3.200.000 kr.,http://www.dba.dk/5610-5-254-977-1917-ved/id-94972989/,"5610 5, 254, 977, 1917, Ved Stranden 44, 14628, 12159, 160000, Villa"
24/5,1.695.000 kr.,http://www.dba.dk/8464-5-129-704-1975/id-101607445/,"8464 5, 129, 704, 1975, Vibevænget 23, 7652, 6355, 85000, Villa"
24/5,1.895.000 kr.,http://www.dba.dk/5750-6-187-877-1900/id-101607444/,"5750 6, 187, 877, 1900, Jernbanegade 34, 8541, 7106, 95000, Villa"
24/5,9.800.000 kr.,http://www.dba.dk/8000-6-188-919-1927-julius/id-100823217/,"8000 6, 188, 919, 1927, Julius Bechgaards Vej 1, 44271, 37167, 490000, Villa"
24/5,2.195.000 kr.,http://www.dba.dk/6630-7-216-1036-2006/id-101607438/,"6630 7, 216, 1036, 2006, Nedersøparken 23, 9924, 8262, 110000, Villa"
24/5,895.000 kr.,http://www.dba.dk/8450-4-85-545-1930/id-101607436/,"8450 4, 85, 545, 1930, Rolighedsvej 4, 4126, 3434, 45000, Villa"
24/5,1.649.000 kr.,http://www.dba.dk/8700-4-147-1031-1972/id-97800535/,"8700 4, 147, 1031, 1972, Ørnstrupvej 38, 7694, 6094, 85000, Villa"
24/5,1.875.000 kr.,http://www.dba.dk/9800-5-158-975-1971/id-101607427/,"9800 5, 158, 975, 1971, Perikumvej 16, 8519, 7051, 95000, Villa"
24/5,1.745.000 kr.,http://www.dba.dk/5210-4-91-715-1970/id-101607422/,"5210 4, 91, 715, 1970, Musvågevej 8, 7878, 6624, 90000, Villa"
24/5,595.000 kr.,http://www.dba.dk/4300-819-mariehaven-7/id-101607416/,"4300 819, Mariehaven 7, Helårsgrund, 3211, 2549, 30000"
24/5,1.045.000 kr.,http://www.dba.dk/5762-5-122-1219-1974/id-100564987/,"5762 5, 122, 1219, 1974, Kærvej 13, 4872, 4001, 55000, Villa"
24/5,2.495.000 kr.,http://www.dba.dk/9480-5-151-496-1914/id-100823211/,"9480 5, 151, 496, 1914, Vendelbogade 29, 11337, 9384, 125000, Villa"
24/5,749.000 kr.,http://www.dba.dk/9330-8-320-1890-1936/id-101607412/,"9330 8, 320, 1890, 1936, Voergårdsvej 25, 3404, 2813, 40000, Villa"
24/5,1.095.000 kr.,http://www.dba.dk/6720-3-90-246-1977/id-92059272/,"6720 3, 90, 246, 1977, Hovedgaden 92D, 4989, 4158, 55000, Villa"
24/5,5.495.000 kr.,http://www.dba.dk/4040-6-176-847-1977/id-101607361/,"4040 6, 176, 847, 1977, Kornvej 11, 24930, 20796, 275000, Villa"
24/5,845.000 kr.,http://www.dba.dk/6000-ejerlejlighed-2-61/id-101607350/,"6000 Ejerlejlighed, 2, 61, Låsbygade 93, 2TV, 1979, 3892, 3247, 45000"
24/5,3.195.000 kr.,http://www.dba.dk/5000-ejerlejlighed-4-100/id-101607349/,"5000 Ejerlejlighed, 4, 100, Vindegade 130, 2017, 14544, 12205, 160000"
24/5,850.000 kr.,http://www.dba.dk/5220-805-over-holluf-toften/id-101607348/,"5220 805, Over-Holluf-Toften 16, Helårsgrund, 4422, 3552, 45000"
24/5,4.695.000 kr.,http://www.dba.dk/9000-ejerlejlighed-4-167/id-100823204/,"9000 Ejerlejlighed, 4, 167, Las Poulsens Vej 38, 2013, 21270, 17700, 235000"
24/5,2.695.000 kr.,http://www.dba.dk/4000-7-179-891-1925/id-97495668/,"4000 7, 179, 891, 1925, Kamstrupsti 12, 12166, 10145, 135000, Villa"
24/5,995.000 kr.,http://www.dba.dk/6800-landejendom-4-145/id-96815359/,"6800 Landejendom, 4, 145, 91961, 1870, Thorstrupvej 141, 4577, 3813, 50000"
24/5,3.195.000 kr.,http://www.dba.dk/8420-5-170-7157-1885/id-101607341/,"8420 5, 170, 7157, 1885, Karlshøjvej 13, 14624, 12169, 160000, Villa"
24/5,7.900.000 kr.,http://www.dba.dk/2820-raekkehus-4-182-147/id-101607340/,"2820 Rækkehus, 4, 182, 147, 1770, Jægersborg Alle 158B, 35913, 30563, 395000"
24/5,1.425.000 kr.,http://www.dba.dk/7752-4-162-995-2000/id-101607322/,"7752 4, 162, 995, 2000, Elstedvej 25, 6450, 5350, 75000, Villa"
24/5,7.500.000 kr.,http://www.dba.dk/8600-5-227-1138-1937/id-101607320/,"8600 5, 227, 1138, 1937, Søholt Allé 24, 34883, 28553, 375000, Villa"
24/5,1.295.000 kr.,http://www.dba.dk/9670-11-380-2100-1939/id-100564979/,"9670 11, 380, 2100, 1939, Fischersgade 55, 5851, 4831, 65000, Villa"
24/5,795.000 kr.,http://www.dba.dk/5750-1048-johannesmindevej/id-99870815/,"5750 1048, Johannesmindevej 26, Helårsgrund, 4252, 3341, 40000"
24/5,3.065.000 kr.,http://www.dba.dk/7100-ejerlejlighed-4-108/id-101607290/,"7100 Ejerlejlighed, 4, 108, Stævnen 38, 3tv, 2013, 13967, 11795, 155000"
24/5,2.199.000 kr.,http://www.dba.dk/8660-5-160-876-1971/id-101607288/,"8660 5, 160, 876, 1971, Sønderbækparken 17, 9859, 8237, 110000, Villa"
24/5,15.750.000 kr.,http://www.dba.dk/9870-landejendom-8-222/id-101607286/,"9870 Landejendom, 8, 222, 772398, byggeår:, Rammelhøjvej 204, bt. kr, nt. kr, 15750000"
24/5,2.150.000 kr.,http://www.dba.dk/7120-6-250-4727-1860/id-94882842/,"7120 6, 250, 4727, 1860, Horsensvej 649, 9756, 8237, 110000, Villa"
24/5,1.295.000 kr.,http://www.dba.dk/5800-4-114-294-1910/id-100564978/,"5800 4, 114, 294, 1910, Christianslundsvej 69, 5873, 4872, 65000, Villa"
24/5,525.000 kr.,http://www.dba.dk/9520-4-89-1000-1958/id-100823195/,"9520 4, 89, 1000, 1958, Haverslevvej 105, 2424, 2010, 30000, Villa"
24/5,1.595.000 kr.,http://www.dba.dk/8300-6-144-728-1973/id-99870812/,"8300 6, 144, 728, 1973, Højvænget 308, 7293, 6080, 80000, Villa"
24/5,595.000 kr.,http://www.dba.dk/7400-863-k-moellers-vej-5b/id-100564976/,"7400 863, K Møllers Vej 5B, Helårsgrund, bt. kr, nt. kr, 595000"
24/5,475.000 kr.,http://www.dba.dk/7741-5-235-1139-1905/id-94139594/,"7741 5, 235, 1139, 1905, Storkevej 19, 2207, 1827, 25000, Villa"
24/5,2.750.000 kr.,http://www.dba.dk/5700-5-147-1480-1827/id-93382738/,"5700 5, 147, 1480, 1827, Slotsalleen 12, 12547, 10331, 140000, Villa"
24/5,1.495.000 kr.,http://www.dba.dk/7400-4-152-727-1964/id-101607267/,"7400 4, 152, 727, 1964, Skolesvinget 15, 6828, 5699, 75000, Villa"
24/5,1.495.000 kr.,http://www.dba.dk/8930-6-117-889-1913/id-101607266/,"8930 6, 117, 889, 1913, Christiansborgvej 11, 6852, 5694, 75000, Villa"
24/5,1.145.000 kr.,http://www.dba.dk/8600-1000-hjortekaeret-15/id-94343363/,"8600 1000, Hjortekæret 15, Helårsgrund, 6050, 4785, 60000"
24/5,995.000 kr.,http://www.dba.dk/6950-3-92-1273-1950/id-101607265/,"6950 3, 92, 1273, 1950, Østerdige 17, 4503, 3767, 50000, Villa"
24/5,395.000 kr.,http://www.dba.dk/4560-1267-caswellsvej-3/id-101607259/,"4560 1267, Caswellsvej 3, Helårsgrund, 2118, 1657, 25000"
24/5,325.000 kr.,http://www.dba.dk/4470-1017-azaleavej-26/id-94882833/,"4470 1017, Azaleavej 26, Helårsgrund, 1699, 1361, 25000"
24/5,648.000 kr.,http://www.dba.dk/8990-5-152-833-1969/id-100564974/,"8990 5, 152, 833, 1969, Bakkedraget 3, 2969, 2466, 35000, Villa"
24/5,1.498.000 kr.,http://www.dba.dk/8300-4-120-800-1960/id-101607249/,"8300 4, 120, 800, 1960, Fasanvej 3, 6886, 5761, 75000, Villa"
24/5,1.175.000 kr.,http://www.dba.dk/9900-6-114-249-1940/id-101607247/,"9900 6, 114, 249, 1940, Poppelvej 10, 5366, 4435, 60000, Villa"
24/5,1.645.000 kr.,http://www.dba.dk/5700-3-116-876-1959/id-101607242/,"5700 3, 116, 876, 1959, Thoresvej 9, 7446, 6129, 85000, Villa"
24/5,5.495.000 kr.,http://www.dba.dk/1631-ejerlejlighed-4-127/id-101607238/,"1631 Ejerlejlighed, 4, 127, Herman Triers Plads 2, 4TV, 1932, 24930, 21009, 275000"
24/5,1.649.000 kr.,http://www.dba.dk/9560-4-147-553-1930/id-92059081/,"9560 4, 147, 553, 1930, Syrenvej 7, 7513, 6243, 85000, Villa"
24/5,675.000 kr.,http://www.dba.dk/9982-3-70-10630-1964/id-100564973/,"9982 3, 70, 10630, 1964, Lodskovvadvej 35, 3095, 2556, 35000, Villa"
24/5,1.075.000 kr.,http://www.dba.dk/9230-999-midgaarden-38/id-100564971/,"9230 999, Midgården 38, Helårsgrund, 5717, 4525, 55000"
24/5,2.495.000 kr.,http://www.dba.dk/8800-5-179-1145-2009/id-101607225/,"8800 5, 179, 1145, 2009, Brandstrupvej 145, 11249, 9395, 125000, Villa"
24/5,1.695.000 kr.,http://www.dba.dk/5330-5-150-988-1972-naesset/id-101607224/,"5330 5, 150, 988, 1972, Næsset 69, 7649, 6362, 85000, Villa"
24/5,1.725.000 kr.,http://www.dba.dk/4200-4-110-630-2007/id-101607223/,"4200 4, 110, 630, 2007, Rugmarken 7, 7739, 6508, 90000, Villa"
24/5,3.295.000 kr.,http://www.dba.dk/5000-ejerlejlighed-4-100/id-101607213/,"5000 Ejerlejlighed, 4, 100, Vindegade 130, 2017, 15009, 12596, 165000"
24/5,1.495.000 kr.,http://www.dba.dk/9240-4-153-8830-1969-st/id-101607212/,"9240 4, 153, 8830, 1969, St. Ajstrupvej 55, 6753, 5648, 75000, Villa"
24/5,1.195.000 kr.,http://www.dba.dk/8783-5-188-1000-1955/id-101607211/,"8783 5, 188, 1000, 1955, Hornumkærvej 2, 5479, 4556, 60000, Villa"
24/5,1.750.000 kr.,http://www.dba.dk/4930-12-323-626-1900/id-101607208/,"4930 12, 323, 626, 1900, Østergade 16, bt. kr, nt. kr, 1750000, Villa"
24/5,795.000 kr.,http://www.dba.dk/7150-4-105-781-1965-barrit/id-100823186/,"7150 4, 105, 781, 1965, Barrit Langgade 72, 3629, 3016, 40000, Villa"
24/5,2.350.000 kr.,http://www.dba.dk/8920-6-191-810-1965/id-101607206/,"8920 6, 191, 810, 1965, Bødkervej 17, 10708, 8934, 120000, Villa"
24/5,2.145.000 kr.,http://www.dba.dk/9670-5-152-1500-2007/id-93213616/,"9670 5, 152, 1500, 2007, Rapsmarken 8, 9793, 8073, 110000, Villa"
24/5,3.995.000 kr.,http://www.dba.dk/8700-6-246-5637-1900/id-100564956/,"8700 6, 246, 5637, 1900, Bleldvej 49, 18114, 15103, 200000, Villa"
24/5,2.375.000 kr.,http://www.dba.dk/2680-raekkehus-4-110-180/id-101607200/,"2680 Rækkehus, 4, 110, 180, 1975, Majsmarken 33, 10849, 9120, 120000"
24/5,6.995.000 kr.,http://www.dba.dk/3140-7-205-921-1915/id-101607194/,"3140 7, 205, 921, 1915, Odinshøjvej 68, 31570, 26334, 350000, Villa"
24/5,2.498.000 kr.,http://www.dba.dk/8000-ejerlejlighed-2-78/id-100823184/,"8000 Ejerlejlighed, 2, 78, Grønnegade 93A, 3tv, 1922, 11451, 9646, 125000"
24/5,3.100.000 kr.,http://www.dba.dk/5500-8-211-850-1986-h-c/id-101607187/,"5500 8, 211, 850, 1986, H C Lumbyes Vej 46, 14020, 11634, 155000, Villa"
